sent_id, lp, mean_lp, pen_lp, div_lp, sub_lp, slor, pen_slor
1982, -28.2848060131073, -3.142756223678589, -14.36057324176343, -1, -1, -1, -1
1983, -122.53732681274414, -4.084577560424805, -29.890622978088075, -1, -1, -1, -1
1984, -42.83543586730957, -7.139239311218262, -26.376067317786603, -1, -1, -1, -1
1985, -59.194305419921875, -4.2281646728515625, -23.53954415818222, -1, -1, -1, -1
1986, -35.65356731414795, -3.565356731414795, -17.129748343849926, -1, -1, -1, -1
1987, -43.023486614227295, -4.7803874015808105, -21.843597949843776, -1, -1, -1, -1
1988, -37.73998975753784, -4.193332195281982, -19.161096130741488, -1, -1, -1, -1
1989, -49.048062801361084, -5.449784755706787, -24.9023556286423, -1, -1, -1, -1
1990, -53.68002367019653, -3.834287405014038, -21.346703515361998, -1, -1, -1, -1
1991, -41.773242473602295, -4.6414713859558105, -21.208832325387636, -1, -1, -1, -1
1992, -74.75434851646423, -3.2501890659332275, -21.798722168524638, -1, -1, -1, -1
1993, -52.57729148864746, -3.755520820617676, -20.90818476430851, -1, -1, -1, -1
1994, -51.924293518066406, -3.2452683448791504, -19.059704397559038, -1, -1, -1, -1
1995, -26.153305053710938, -3.269163131713867, -14.089412942720845, -1, -1, -1, -1
1996, -31.656505584716797, -3.9570631980895996, -17.054119110018057, -1, -1, -1, -1
1997, -80.43824195861816, -4.021912097930908, -25.682160960676864, -1, -1, -1, -1
1998, -67.00524425506592, -6.091385841369629, -30.57270099347001, -1, -1, -1, -1
1999, -56.29452109336853, -2.6806914806365967, -17.418407669988518, -1, -1, -1, -1
2000, -82.32450771331787, -5.880321979522705, -32.737631954138344, -1, -1, -1, -1
2001, -31.068140029907227, -3.8835175037384033, -16.73715246867156, -1, -1, -1, -1
2002, -52.662363052368164, -5.266236305236816, -25.30162040536014, -1, -1, -1, -1
2003, -35.33557319641113, -2.9446310997009277, -15.359391267675338, -1, -1, -1, -1
2004, -62.518436908721924, -4.167895793914795, -23.86190514555044, -1, -1, -1, -1
2005, -27.99698829650879, -3.4996235370635986, -15.082649342097746, -1, -1, -1, -1
2006, -153.23754692077637, -4.032567024230957, -31.703807828592343, -1, -1, -1, -1
2007, -74.82011318206787, -4.156672954559326, -25.536248288127275, -1, -1, -1, -1
2008, -33.23297953605652, -3.6925532817840576, -16.872826932184285, -1, -1, -1, -1
2009, -37.95832395553589, -3.795832395553589, -18.237068150390737, -1, -1, -1, -1
2010, -44.257508277893066, -4.023409843444824, -20.19351742298514, -1, -1, -1, -1
2011, -35.23245048522949, -5.872075080871582, -21.694502856178453, -1, -1, -1, -1
2012, -34.591392517089844, -4.941627502441406, -19.867537840718924, -1, -1, -1, -1
2013, -31.22326135635376, -4.460465908050537, -17.93305447884303, -1, -1, -1, -1
2014, -27.30451774597168, -3.41306471824646, -14.70959884170578, -1, -1, -1, -1
2015, -96.0137243270874, -4.364260196685791, -28.824601047873234, -1, -1, -1, -1
2016, -54.77706813812256, -3.9126477241516113, -21.78296045786754, -1, -1, -1, -1
2017, -35.305171966552734, -4.413146495819092, -19.01974323432411, -1, -1, -1, -1
2018, -24.45432472229004, -4.07572078704834, -15.057834758216673, -1, -1, -1, -1
2019, -47.91407132148743, -3.6856977939605713, -19.89601369604048, -1, -1, -1, -1
2020, -104.36775922775269, -2.981935977935791, -22.879122652930445, -1, -1, -1, -1
2021, -157.7025728225708, -5.438019752502441, -39.371018091211816, -1, -1, -1, -1
2022, -53.07816982269287, -5.897574424743652, -26.948494712119164, -1, -1, -1, -1
2023, -107.19980478286743, -3.970363140106201, -28.092799015982624, -1, -1, -1, -1
2024, -27.68777847290039, -5.537555694580078, -18.399630933539402, -1, -1, -1, -1
2025, -22.245240211486816, -3.7075400352478027, -13.697583354492947, -1, -1, -1, -1
2026, -47.77640652656555, -3.6751081943511963, -19.838849264597144, -1, -1, -1, -1
2027, -96.08345603942871, -5.057024002075195, -31.69572008460645, -1, -1, -1, -1
2028, -96.71473693847656, -6.044671058654785, -35.50080650194451, -1, -1, -1, -1
2029, -38.94715142250061, -2.9959347248077393, -16.172557178966503, -1, -1, -1, -1
2030, -32.546281814575195, -3.2546281814575195, -15.636853729092712, -1, -1, -1, -1
2031, -37.58285140991211, -2.348928213119507, -13.795431574645802, -1, -1, -1, -1
2032, -20.514368057250977, -2.930624008178711, -11.78241042058396, -1, -1, -1, -1
2033, -37.97524833679199, -5.42503547668457, -21.811052647538425, -1, -1, -1, -1
2034, -48.1261682510376, -4.81261682510376, -23.122206640089065, -1, -1, -1, -1
2035, -46.783915758132935, -3.1189277172088623, -17.856386297499522, -1, -1, -1, -1
2036, -93.05468559265137, -3.8772785663604736, -26.38401274453659, -1, -1, -1, -1
2037, -71.54657363891602, -3.9748096466064453, -24.418982956658045, -1, -1, -1, -1
2038, -53.11452007293701, -3.7938942909240723, -21.121822138600013, -1, -1, -1, -1
2039, -104.346923828125, -4.7430419921875, -31.326338718744722, -1, -1, -1, -1
2040, -68.16951751708984, -2.4346256256103516, -17.430107619848332, -1, -1, -1, -1
2041, -75.60578155517578, -4.200321197509766, -25.804398412399223, -1, -1, -1, -1
2042, -91.81744694709778, -3.166118860244751, -22.922557952876257, -1, -1, -1, -1
2043, -140.85340547561646, -6.124061107635498, -41.07352031537357, -1, -1, -1, -1
2044, -26.32847309112549, -5.265694618225098, -17.496318398909313, -1, -1, -1, -1
2045, -109.9916422367096, -2.9727470874786377, -23.18895908752083, -1, -1, -1, -1
2046, -54.313693046569824, -5.431369304656982, -26.09500152720095, -1, -1, -1, -1
2047, -35.38049125671387, -3.9311656951904297, -17.96314727370454, -1, -1, -1, -1
2048, -58.23354721069336, -4.479503631591797, -24.18111049464054, -1, -1, -1, -1
2049, -42.481306076049805, -3.034379005432129, -16.893357784681122, -1, -1, -1, -1
2050, -22.673227310180664, -2.834153413772583, -12.214611562907743, -1, -1, -1, -1
2051, -135.89179754257202, -5.908339023590088, -39.62669193698482, -1, -1, -1, -1
2052, -59.88992381095886, -2.603909730911255, -17.46418550569892, -1, -1, -1, -1
2053, -53.76374673843384, -5.97374963760376, -27.29657125564568, -1, -1, -1, -1
2054, -74.64352583885193, -3.5544536113739014, -23.095877498096424, -1, -1, -1, -1
2055, -84.68467569351196, -4.981451511383057, -29.949369526422608, -1, -1, -1, -1
2056, -95.79275321960449, -4.561559677124023, -29.639780124290493, -1, -1, -1, -1
2057, -27.944812774658203, -4.657468795776367, -17.207114810516863, -1, -1, -1, -1
2058, -50.90218639373779, -3.6358704566955566, -20.24205294518336, -1, -1, -1, -1
2059, -79.66082620620728, -3.6209466457366943, -23.915242853360372, -1, -1, -1, -1
2060, -127.03739929199219, -3.969918727874756, -29.64088834072183, -1, -1, -1, -1
2061, -125.54045915603638, -5.021618366241455, -34.6423790422087, -1, -1, -1, -1
2062, -71.61168670654297, -4.4757304191589355, -26.286300449372856, -1, -1, -1, -1
2063, -41.12713623046875, -2.937652587890625, -16.354850902108495, -1, -1, -1, -1
2064, -78.55984878540039, -3.4156455993652344, -22.90842407511693, -1, -1, -1, -1
2065, -47.428139448165894, -3.1618759632110596, -18.102272236818944, -1, -1, -1, -1
2066, -42.86681365966797, -3.2974472045898438, -17.800172019527157, -1, -1, -1, -1
2067, -54.46532964706421, -3.6310219764709473, -20.788212150231626, -1, -1, -1, -1
2068, -36.63570499420166, -6.105950832366943, -22.558561658037963, -1, -1, -1, -1
2069, -21.25069236755371, -2.656336545944214, -11.448257857670136, -1, -1, -1, -1
2070, -77.82341527938843, -4.577847957611084, -27.52283341611966, -1, -1, -1, -1
2071, -99.88402056694031, -3.4442765712738037, -24.93640725309172, -1, -1, -1, -1
2072, -38.54511046409607, -2.965008497238159, -16.005612225340766, -1, -1, -1, -1
2073, -56.20808696746826, -4.323698997497559, -23.34005099732498, -1, -1, -1, -1
2074, -106.53925943374634, -3.673767566680908, -26.5979117240502, -1, -1, -1, -1
2075, -38.72252368927002, -4.302502632141113, -19.659941711744207, -1, -1, -1, -1
2076, -44.36299514770508, -5.545374393463135, -23.899409911224534, -1, -1, -1, -1
2077, -79.1511697769165, -3.0442757606506348, -21.275951073191266, -1, -1, -1, -1
2078, -42.976365089416504, -4.29763650894165, -20.647984877041896, -1, -1, -1, -1
2079, -69.19527530670166, -3.459763765335083, -22.09252906172776, -1, -1, -1, -1
2080, -39.40915298461914, -4.926144123077393, -21.230656277775992, -1, -1, -1, -1
2081, -44.24955081939697, -3.687462568283081, -19.23404951367905, -1, -1, -1, -1
2082, -40.531747341156006, -3.684704303741455, -18.49355234773805, -1, -1, -1, -1
2083, -72.37843036651611, -4.825228691101074, -27.625246653418646, -1, -1, -1, -1
2084, -68.4708480834961, -4.279428005218506, -25.133401648835857, -1, -1, -1, -1
2085, -28.212757110595703, -3.526594638824463, -15.198889179303343, -1, -1, -1, -1
2086, -106.02555751800537, -3.029301643371582, -23.242539197437644, -1, -1, -1, -1
2087, -18.12564969062805, -3.6251299381256104, -12.045215728109046, -1, -1, -1, -1
2088, -111.04632663726807, -3.965940237045288, -28.39318062638742, -1, -1, -1, -1
2089, -166.83561325073242, -3.7917184829711914, -31.092303501633996, -1, -1, -1, -1
2090, -29.55369472503662, -3.2837438583374023, -15.004804963729764, -1, -1, -1, -1
2091, -31.03858757019043, -3.8798234462738037, -16.721231849554094, -1, -1, -1, -1
2092, -36.692951917648315, -2.4461967945098877, -14.004888501091392, -1, -1, -1, -1
2093, -49.36425971984863, -3.797250747680664, -20.49819521474382, -1, -1, -1, -1
2094, -89.3094539642334, -4.46547269821167, -28.51454378129729, -1, -1, -1, -1
2095, -34.50862169265747, -3.1371474266052246, -15.745361194271373, -1, -1, -1, -1
2096, -82.7375922203064, -3.7607996463775635, -24.838929060677316, -1, -1, -1, -1
2097, -82.28141665458679, -3.5774528980255127, -23.993650896320982, -1, -1, -1, -1
2098, -93.61853861808777, -3.2282254695892334, -23.37220700738001, -1, -1, -1, -1
2099, -46.23417949676514, -3.8528482913970947, -20.096712423017184, -1, -1, -1, -1
2100, -103.2546157836914, -4.302275657653809, -29.27602281839617, -1, -1, -1, -1
2101, -26.383317947387695, -3.297914743423462, -14.213326407367338, -1, -1, -1, -1
2102, -36.95742988586426, -6.159571647644043, -22.756664869280794, -1, -1, -1, -1
2103, -32.20938491821289, -4.026173114776611, -17.351968472503025, -1, -1, -1, -1
2104, -30.32481050491333, -3.3694233894348145, -15.396310729393047, -1, -1, -1, -1
2105, -65.98133325576782, -3.6656296253204346, -22.51955572829553, -1, -1, -1, -1
2106, -23.993846893310547, -3.427692413330078, -13.780846228198273, -1, -1, -1, -1
2107, -33.68522644042969, -6.7370452880859375, -22.38517384207039, -1, -1, -1, -1
2108, -89.48891735076904, -3.196032762527466, -22.881216077502394, -1, -1, -1, -1
2109, -31.740075826644897, -2.4415442943573, -13.179864827664703, -1, -1, -1, -1
2110, -26.0313777923584, -3.2539222240448, -14.023727801564002, -1, -1, -1, -1
2111, -54.70698547363281, -3.419186592102051, -20.081139308062106, -1, -1, -1, -1
2112, -126.85479259490967, -3.7310233116149902, -28.37763472972809, -1, -1, -1, -1
2113, -71.6128978729248, -3.255131721496582, -21.499147393106497, -1, -1, -1, -1
2114, -22.876209497451782, -3.2680299282073975, -13.138932109145205, -1, -1, -1, -1
2115, -19.756945610046387, -3.2928242683410645, -12.165407374834825, -1, -1, -1, -1
2116, -49.026126861572266, -4.902612686157227, -23.55459155076313, -1, -1, -1, -1
2117, -24.300089836120605, -4.050014972686768, -14.962864095306697, -1, -1, -1, -1
2118, -107.26699328422546, -3.698861837387085, -26.77959311377005, -1, -1, -1, -1
2119, -109.17805194854736, -3.639268398284912, -26.631884937910552, -1, -1, -1, -1
2120, -73.79340648651123, -4.099633693695068, -25.185831321595597, -1, -1, -1, -1
2121, -82.16869926452637, -3.4236958026885986, -23.297483568828078, -1, -1, -1, -1
2122, -55.32573318481445, -3.4578583240509033, -20.308261290332023, -1, -1, -1, -1
2123, -48.94471597671509, -4.449519634246826, -22.33216494324311, -1, -1, -1, -1
2124, -53.011104583740234, -3.3131940364837646, -19.458637079051023, -1, -1, -1, -1
2125, -56.919960021972656, -3.557497501373291, -20.893449652082552, -1, -1, -1, -1
2126, -35.25696659088135, -2.9380805492401123, -15.325223161675055, -1, -1, -1, -1
2127, -30.213470935821533, -3.3570523262023926, -15.339782145251151, -1, -1, -1, -1
2128, -61.12728023529053, -4.366234302520752, -24.30822191696729, -1, -1, -1, -1
2129, -78.32496213912964, -4.122366428375244, -25.837601788392245, -1, -1, -1, -1
2130, -156.15649223327637, -5.205216407775879, -38.09137147294257, -1, -1, -1, -1
2131, -51.276686668395996, -5.697409629821777, -26.033857688655228, -1, -1, -1, -1
2132, -39.70244598388672, -4.96280574798584, -21.388660253617804, -1, -1, -1, -1
2133, -77.0542860031128, -4.2807936668396, -26.298775761695207, -1, -1, -1, -1
2134, -48.18100118637085, -5.353444576263428, -24.4621368828811, -1, -1, -1, -1
2135, -22.21942663192749, -4.443885326385498, -14.765693462278557, -1, -1, -1, -1
2136, -53.501901626586914, -4.458491802215576, -23.255789175393538, -1, -1, -1, -1
2137, -51.29756450653076, -5.129756450653076, -24.64590325301309, -1, -1, -1, -1
2138, -30.880447387695312, -3.860055923461914, -16.636037938901687, -1, -1, -1, -1
2139, -45.10332536697388, -6.443332195281982, -25.90505782696947, -1, -1, -1, -1
2140, -27.89058780670166, -4.648431301116943, -17.173725599547772, -1, -1, -1, -1
2141, -36.23374938964844, -4.529218673706055, -19.519990172002323, -1, -1, -1, -1
2142, -118.02494382858276, -4.069825649261475, -29.465354404315296, -1, -1, -1, -1
2143, -22.850905179977417, -3.2644150257110596, -13.124398595216643, -1, -1, -1, -1
2144, -33.98626685142517, -2.2657511234283447, -12.971806653517493, -1, -1, -1, -1
2145, -43.04629611968994, -4.78292179107666, -21.85517863997306, -1, -1, -1, -1
2146, -51.61639213562012, -2.580819606781006, -16.479978412735363, -1, -1, -1, -1
2147, -36.47846746444702, -4.053163051605225, -18.52060443786394, -1, -1, -1, -1
2148, -53.2523775100708, -5.32523775100708, -25.585092717979716, -1, -1, -1, -1
2149, -119.84684944152832, -4.609494209289551, -32.21500973618853, -1, -1, -1, -1
2150, -56.25001907348633, -5.625001907348633, -27.02530892843439, -1, -1, -1, -1
2151, -20.120306968688965, -3.353384494781494, -12.389148384169417, -1, -1, -1, -1
2152, -25.10676097869873, -4.184460163116455, -15.459574632485896, -1, -1, -1, -1
2153, -67.51293182373047, -5.626077651977539, -29.345994466955048, -1, -1, -1, -1
2154, -33.58336615562439, -3.73148512840271, -17.0507228919765, -1, -1, -1, -1
2155, -32.95724296569824, -4.70817756652832, -18.928965389967587, -1, -1, -1, -1
2156, -41.60825729370117, -4.160825729370117, -19.99067779634023, -1, -1, -1, -1
2157, -65.08409214019775, -5.916735649108887, -29.696130661941126, -1, -1, -1, -1
2158, -66.59757614135742, -3.6998653411865234, -22.72988060837042, -1, -1, -1, -1
2159, -41.06393051147461, -3.158763885498047, -17.051536246788523, -1, -1, -1, -1
2160, -40.953686475753784, -3.1502835750579834, -17.005758111386687, -1, -1, -1, -1
2161, -37.10758590698242, -3.3734169006347656, -16.931199059660216, -1, -1, -1, -1
2162, -31.536191940307617, -2.6280159950256348, -13.707905866173697, -1, -1, -1, -1
2163, -108.50691318511963, -3.6168971061706543, -26.468173550814157, -1, -1, -1, -1
2164, -104.86312866210938, -4.369297027587891, -29.73208823856973, -1, -1, -1, -1
2165, -21.574289798736572, -2.1574289798736572, -10.365362649223533, -1, -1, -1, -1
2166, -36.13478660583496, -3.613478660583496, -17.360950043589327, -1, -1, -1, -1
2167, -82.35356712341309, -3.921598434448242, -25.481485184929525, -1, -1, -1, -1
2168, -63.70713233947754, -3.185356616973877, -20.340285755217312, -1, -1, -1, -1
2169, -101.38808488845825, -4.05552339553833, -27.977629607870682, -1, -1, -1, -1
2170, -60.269883155822754, -3.1720991134643555, -19.881646901366533, -1, -1, -1, -1
2171, -111.60383224487305, -5.580191612243652, -35.63264827463227, -1, -1, -1, -1
2172, -31.527047395706177, -3.503005266189575, -16.006702432846133, -1, -1, -1, -1
2173, -44.443877935409546, -2.9629251956939697, -16.963245596551577, -1, -1, -1, -1
2174, -26.49697995185852, -3.785282850265503, -15.21851864154465, -1, -1, -1, -1
2175, -66.65995359420776, -4.443996906280518, -25.442630499449855, -1, -1, -1, -1
2176, -20.719402313232422, -3.4532337188720703, -12.758043408055705, -1, -1, -1, -1
2177, -61.85982871055603, -3.2557804584503174, -20.40613333565872, -1, -1, -1, -1
2178, -85.83426761627197, -4.087346076965332, -26.558468503806857, -1, -1, -1, -1
2179, -22.18144392967224, -3.1687777042388916, -12.739894076736736, -1, -1, -1, -1
2180, -36.47099494934082, -3.647099494934082, -17.522481266106652, -1, -1, -1, -1
2181, -26.593905687332153, -2.045685052871704, -11.04295037330891, -1, -1, -1, -1
2182, -28.5670223236084, -4.761170387268066, -17.590242485456773, -1, -1, -1, -1
2183, -56.32596015930176, -2.816298007965088, -17.983639868957553, -1, -1, -1, -1
2184, -80.59383201599121, -3.358076333999634, -22.850957772822525, -1, -1, -1, -1
2185, -112.97380685806274, -3.765793561935425, -27.557786309097892, -1, -1, -1, -1
2186, -101.03236198425293, -5.0516180992126465, -32.257410400041124, -1, -1, -1, -1
2187, -72.38219118118286, -2.6808218955993652, -18.96848929256986, -1, -1, -1, -1
2188, -39.950153827667236, -3.9950153827667236, -19.194042361491167, -1, -1, -1, -1
2189, -39.6602668762207, -4.957533359527588, -21.365937356292147, -1, -1, -1, -1
2190, -57.13808727264404, -3.3610639572143555, -20.207312311789448, -1, -1, -1, -1
2191, -42.66995072364807, -2.844663381576538, -16.28617679964668, -1, -1, -1, -1
2192, -43.55669689178467, -3.6297247409820557, -18.932885174094377, -1, -1, -1, -1
2193, -62.91240692138672, -4.194160461425781, -24.01227478908654, -1, -1, -1, -1
2194, -30.461027145385742, -3.8076283931732178, -16.410086190994512, -1, -1, -1, -1
2195, -72.23933458328247, -5.5568718910217285, -29.996924715877398, -1, -1, -1, -1
2196, -74.72893619537354, -2.874189853668213, -20.087248169869536, -1, -1, -1, -1
2197, -53.35007333755493, -4.103851795196533, -22.15327899578302, -1, -1, -1, -1
2198, -32.79976415634155, -3.644418239593506, -16.652877706194467, -1, -1, -1, -1
2199, -21.14089274406433, -3.020127534866333, -12.142254359137725, -1, -1, -1, -1
2200, -73.61037731170654, -3.87423038482666, -24.282368794443588, -1, -1, -1, -1
2201, -47.48491907119751, -2.7932305335998535, -16.793397111686907, -1, -1, -1, -1
2202, -62.90052032470703, -3.9312825202941895, -23.08871710357388, -1, -1, -1, -1
2203, -27.264841079711914, -6.8162102699279785, -19.711966998092635, -1, -1, -1, -1
2204, -31.38360023498535, -3.138360023498535, -15.078243627418518, -1, -1, -1, -1
2205, -47.17689895629883, -5.8971123695373535, -25.41532740841852, -1, -1, -1, -1
2206, -37.04422903060913, -2.6460163593292236, -14.731218803664953, -1, -1, -1, -1
2207, -66.45188570022583, -4.430125713348389, -25.36321558449796, -1, -1, -1, -1
2208, -99.53448581695557, -3.828249454498291, -26.755016461606303, -1, -1, -1, -1
2209, -44.53091812133789, -4.947879791259766, -22.608941030322107, -1, -1, -1, -1
2210, -29.489819526672363, -4.9149699211120605, -18.15845804474458, -1, -1, -1, -1
2211, -54.26615524291992, -4.52217960357666, -23.587988974608532, -1, -1, -1, -1
2212, -27.54913091659546, -2.754913091659546, -13.235973711550427, -1, -1, -1, -1
2213, -27.62310218811035, -4.603850364685059, -17.009020407697758, -1, -1, -1, -1
2214, -104.26416015625, -3.2582550048828125, -24.327342549158693, -1, -1, -1, -1
2215, -35.03948354721069, -5.005640506744385, -20.124898555313298, -1, -1, -1, -1
2216, -107.8960907459259, -3.4805190563201904, -25.732661638257806, -1, -1, -1, -1
2217, -71.41753125190735, -3.758817434310913, -23.558999363690535, -1, -1, -1, -1
2218, -45.184104919433594, -2.8240065574645996, -16.585602323757282, -1, -1, -1, -1
2219, -60.47303295135498, -2.8796682357788086, -18.711304768723462, -1, -1, -1, -1
2220, -75.1457290649414, -4.174762725830078, -25.647381614153964, -1, -1, -1, -1
2221, -42.024436950683594, -5.253054618835449, -22.639572500206945, -1, -1, -1, -1
2222, -40.382080078125, -6.7303466796875, -24.865405032232555, -1, -1, -1, -1
2223, -42.69209003448486, -4.743565559387207, -21.675343486537376, -1, -1, -1, -1
2224, -36.880170822143555, -6.146695137023926, -22.709092334430935, -1, -1, -1, -1
2225, -25.270029306411743, -3.610004186630249, -14.513820547501018, -1, -1, -1, -1
2226, -38.07386255264282, -4.230429172515869, -19.330607801612253, -1, -1, -1, -1
2227, -45.19146490097046, -4.1083149909973145, -20.6196568527516, -1, -1, -1, -1
2228, -45.61418533325195, -5.701773166656494, -24.573456084656375, -1, -1, -1, -1
2229, -28.3520565032959, -3.150228500366211, -14.394717212538774, -1, -1, -1, -1
2230, -59.8497109413147, -3.520571231842041, -21.166298322003726, -1, -1, -1, -1
2231, -109.88602066040039, -3.789173126220703, -27.433442777496044, -1, -1, -1, -1
2232, -47.07146072387695, -3.922621726989746, -20.460655294321615, -1, -1, -1, -1
2233, -64.9689826965332, -3.821704864501953, -22.97676710218899, -1, -1, -1, -1
2234, -63.058902740478516, -5.254908561706543, -27.409951855533077, -1, -1, -1, -1
2235, -94.45424938201904, -5.5561323165893555, -33.40445239846023, -1, -1, -1, -1
2236, -92.27039766311646, -4.011756420135498, -26.906485080189892, -1, -1, -1, -1
2237, -44.46536064147949, -4.940595626831055, -22.57565662347075, -1, -1, -1, -1
2238, -129.0530548095703, -5.37721061706543, -36.590714601113795, -1, -1, -1, -1
2239, -92.4669337272644, -5.4392313957214355, -32.7016233396905, -1, -1, -1, -1
2240, -33.82243037223816, -3.7580478191375732, -17.172098983103865, -1, -1, -1, -1
2241, -30.109774589538574, -2.509147882461548, -13.087881901097964, -1, -1, -1, -1
2242, -69.5276346206665, -3.0229406356811523, -20.274587635484487, -1, -1, -1, -1
2243, -111.05984687805176, -3.084995746612549, -23.86992119926915, -1, -1, -1, -1
2244, -28.5605411529541, -3.5700676441192627, -15.386248787491025, -1, -1, -1, -1
2245, -56.79607963562012, -4.056862831115723, -22.585852052997673, -1, -1, -1, -1
2246, -42.746432304382324, -3.053316593170166, -16.99878938853309, -1, -1, -1, -1
2247, -33.72922658920288, -4.818460941314697, -19.3723535491698, -1, -1, -1, -1
2248, -107.28519916534424, -3.065291404724121, -23.51867328292007, -1, -1, -1, -1
2249, -56.78465747833252, -4.056046962738037, -22.58130985296769, -1, -1, -1, -1
2250, -48.113383769989014, -2.6729657649993896, -16.42119026126867, -1, -1, -1, -1
2251, -75.8228816986084, -6.318573474884033, -32.95809864405619, -1, -1, -1, -1
2252, -34.700822830200195, -6.940164566040039, -23.060078069850963, -1, -1, -1, -1
2253, -32.4133620262146, -4.6304802894592285, -18.616587819718035, -1, -1, -1, -1
2254, -114.65113377571106, -3.4742767810821533, -26.186199775511135, -1, -1, -1, -1
2255, -31.49555015563965, -3.936943769454956, -16.967408558484188, -1, -1, -1, -1
2256, -47.301692962646484, -3.638591766357422, -19.6417274732541, -1, -1, -1, -1
2257, -48.08755946159363, -3.699043035507202, -19.96805354396936, -1, -1, -1, -1
2258, -40.84778881072998, -3.403982400894165, -17.75539814441426, -1, -1, -1, -1
2259, -55.58002281188965, -6.175558090209961, -28.218718841456866, -1, -1, -1, -1
2260, -52.84367370605469, -4.8039703369140625, -24.111155083052445, -1, -1, -1, -1
2261, -88.97171068191528, -4.6827216148376465, -29.349719019946107, -1, -1, -1, -1
2262, -27.288286447525024, -3.8983266353607178, -15.67300487647994, -1, -1, -1, -1
2263, -26.036067962646484, -3.2545084953308105, -14.026254508831967, -1, -1, -1, -1
2264, -59.01939868927002, -5.901939868927002, -28.35585673782955, -1, -1, -1, -1
2265, -29.01332664489746, -3.6266658306121826, -15.630175195926268, -1, -1, -1, -1
2266, -35.260671854019165, -3.2055156230926514, -16.08850157038699, -1, -1, -1, -1
2267, -32.264827251434326, -4.6092610359191895, -18.53127699399306, -1, -1, -1, -1
2268, -21.786921501159668, -3.6311535835266113, -13.415372028476872, -1, -1, -1, -1
2269, -30.313133716583252, -4.330447673797607, -17.41032341752217, -1, -1, -1, -1
2270, -171.7266082763672, -4.770183563232422, -36.90893444032591, -1, -1, -1, -1
2271, -36.9211483001709, -3.69211483001709, -17.7387573415949, -1, -1, -1, -1
2272, -30.46432113647461, -2.538693428039551, -13.241993427935935, -1, -1, -1, -1
2273, -43.53117656707764, -3.6275980472564697, -18.921792198461166, -1, -1, -1, -1
2274, -69.8426661491394, -6.3493332862854, -31.867340720916054, -1, -1, -1, -1
2275, -17.40959644317627, -2.901599407196045, -10.72001903244686, -1, -1, -1, -1
2276, -79.61377429962158, -4.422987461090088, -27.172334031664104, -1, -1, -1, -1
2277, -54.60432815551758, -3.4127705097198486, -20.043457174999634, -1, -1, -1, -1
2278, -54.11930847167969, -3.3824567794799805, -19.865422363650083, -1, -1, -1, -1
2279, -31.774128198623657, -3.530458688735962, -16.132148651755532, -1, -1, -1, -1
2280, -53.60803842544556, -3.573869228363037, -20.46100304482414, -1, -1, -1, -1
2281, -35.09934854507446, -3.8999276161193848, -17.82040736946002, -1, -1, -1, -1
2282, -22.544779777526855, -4.508955955505371, -14.981903578520049, -1, -1, -1, -1
2283, -45.80363631248474, -3.0535757541656494, -17.4822353061313, -1, -1, -1, -1
2284, -56.52953624725342, -3.3252668380737305, -19.99209368591823, -1, -1, -1, -1
2285, -27.058122634887695, -2.459829330444336, -12.34589772722933, -1, -1, -1, -1
2286, -33.899170875549316, -2.8249309062957764, -14.735027113702754, -1, -1, -1, -1
2287, -45.63270378112793, -3.802725315093994, -19.83526765167794, -1, -1, -1, -1
2288, -18.417922258377075, -3.683584451675415, -12.23944248356519, -1, -1, -1, -1
2289, -32.28759527206421, -6.457519054412842, -21.45639229665656, -1, -1, -1, -1
2290, -120.38100385665894, -4.458555698394775, -31.547066279992247, -1, -1, -1, -1
2291, -74.75118398666382, -4.983412265777588, -28.53087425092864, -1, -1, -1, -1
2292, -73.96217679977417, -3.5220084190368652, -22.885057420090476, -1, -1, -1, -1
2293, -115.49669647216797, -4.442180633544922, -31.045682207639473, -1, -1, -1, -1
2294, -78.42401719093323, -2.9045932292938232, -20.55181124101225, -1, -1, -1, -1
2295, -37.741024017333984, -3.145085334777832, -16.404973863105187, -1, -1, -1, -1
2296, -30.323963165283203, -3.7904953956604004, -16.336246536263626, -1, -1, -1, -1
2297, -92.79243469238281, -2.899763584136963, -21.650712395794585, -1, -1, -1, -1
2298, -81.68232536315918, -3.403430223464966, -23.159580838508226, -1, -1, -1, -1
2299, -34.43448257446289, -4.304310321807861, -18.55068196788736, -1, -1, -1, -1
2300, -37.6932692527771, -3.76932692527771, -18.10972267846063, -1, -1, -1, -1
2301, -21.827403783798218, -1.984309434890747, -9.959260603625752, -1, -1, -1, -1
2302, -31.49213147163391, -3.4991257190704346, -15.988975152527813, -1, -1, -1, -1
2303, -38.11454200744629, -2.1174745559692383, -13.008566369339263, -1, -1, -1, -1
2304, -15.859935283660889, -3.1719870567321777, -10.539558315767293, -1, -1, -1, -1
2305, -47.5365629196167, -5.2818403244018555, -24.134946980103283, -1, -1, -1, -1
2306, -71.20206212997437, -3.955670118331909, -24.30140051717358, -1, -1, -1, -1
2307, -74.91044402122498, -2.996417760848999, -20.671232313862802, -1, -1, -1, -1
2308, -96.78228092193604, -3.584528923034668, -25.3627809468068, -1, -1, -1, -1
2309, -33.679927825927734, -2.8066606521606445, -14.639728255434955, -1, -1, -1, -1
2310, -95.10044860839844, -2.971889019012451, -22.189227692508187, -1, -1, -1, -1
